"x.y.iso";"t";"kcr";"value"
"-41p25.-19p75.BRA";2024;"cropland";16455.3813050104
"-41p25.-20p25.BRA";2024;"cropland";55784.525976753
"-41p25.-20p75.BRA";2024;"cropland";36292.7141815803
"-41p25.-21p25.BRA";2024;"cropland";34328.6743411142
"-41p25.-21p75.BRA";2024;"cropland";22227.4379954133
"-41p25.-22p25.BRA";2024;"cropland";2822.97590458442
"-41p25.-2p75.BRA";2024;"cropland";5301.50541917855
"-41p25.-3p25.BRA";2024;"cropland";28226.1834358978
"-41p25.-3p75.BRA";2024;"cropland";33132.6573720223
"-41p25.-4p25.BRA";2024;"cropland";20259.6507017564
"-41p25.-4p75.BRA";2024;"cropland";6909.85367900629
"-41p25.-5p25.BRA";2024;"cropland";3973.69112750298
"-41p25.-5p75.BRA";2024;"cropland";4641.8590477611
"-41p25.-6p25.BRA";2024;"cropland";4829.97684873836
"-41p25.-6p75.BRA";2024;"cropland";26797.4687167375
"-41p25.-7p25.BRA";2024;"cropland";28506.3760424965
"-41p25.-7p75.BRA";2024;"cropland";6217.1310372651
"-41p25.-8p25.BRA";2024;"cropland";4493.94655703911
"-41p25.-8p75.BRA";2024;"cropland";6865.3798181503
"-41p25.-9p25.BRA";2024;"cropland";4271.83210811729
"-41p25.-9p75.BRA";2024;"cropland";2211.61640690443
"-41p75.-10p25.BRA";2024;"cropland";1363.04791794792
"-41p75.-10p75.BRA";2024;"cropland";2282.52533674392
"-41p75.-11p25.BRA";2024;"cropland";9256.53731604577
"-41p75.-11p75.BRA";2024;"cropland";14350.0741852553
"-41p75.-12p25.BRA";2024;"cropland";7265.66558952791
"-41p75.-12p75.BRA";2024;"cropland";5466.82543688844
"-41p75.-13p25.BRA";2024;"cropland";7198.56623165727
"-41p75.-13p75.BRA";2024;"cropland";12799.9910884583
"-41p75.-14p25.BRA";2024;"cropland";6316.67644218136
"-41p75.-14p75.BRA";2024;"cropland";3521.2772185044
"-41p75.-15p25.BRA";2024;"cropland";5604.198973922
"-41p75.-15p75.BRA";2024;"cropland";2998.02047691561
"-41p75.-16p25.BRA";2024;"cropland";1437.58235488097
"-41p75.-16p75.BRA";2024;"cropland";1668.84438812907
"-41p75.-17p25.BRA";2024;"cropland";5971.95952237163
"-41p75.-17p75.BRA";2024;"cropland";4319.12933105153
"-41p75.-18p25.BRA";2024;"cropland";1061.82359739903
"-41p75.-18p75.BRA";2024;"cropland";1052.47673387563
"-41p75.-19p25.BRA";2024;"cropland";5895.90354629049
"-41p75.-19p75.BRA";2024;"cropland";24940.7770656147
"-41p75.-20p25.BRA";2024;"cropland";82315.8174688552
"-41p75.-20p75.BRA";2024;"cropland";50722.9231668695
"-41p75.-21p25.BRA";2024;"cropland";5471.88358247283
"-41p75.-21p75.BRA";2024;"cropland";8074.93598535463
"-41p75.-22p25.BRA";2024;"cropland";2422.00661732021
"-41p75.-2p75.BRA";2024;"cropland";4463.24235267344
"-41p75.-3p25.BRA";2024;"cropland";27656.407131318
"-41p75.-3p75.BRA";2024;"cropland";14695.5132177834
"-41p75.-4p25.BRA";2024;"cropland";8917.75364346148
"-41p75.-4p75.BRA";2024;"cropland";8430.86676738369
"-41p75.-5p25.BRA";2024;"cropland";5026.11524328494
"-41p75.-5p75.BRA";2024;"cropland";2709.8766649691
"-41p75.-6p25.BRA";2024;"cropland";5386.43049339338
"-41p75.-6p75.BRA";2024;"cropland";20290.2810735465
"-41p75.-7p25.BRA";2024;"cropland";15162.259841861
"-41p75.-7p75.BRA";2024;"cropland";9938.56449163532
"-41p75.-8p25.BRA";2024;"cropland";6949.24887971037
"-41p75.-8p75.BRA";2024;"cropland";2716.96923898183
"-41p75.-9p25.BRA";2024;"cropland";3519.78086755541
"-41p75.-9p75.BRA";2024;"cropland";2451.8853534641
"-42p25.-10p25.BRA";2024;"cropland";1160.18329248504
"-42p25.-10p75.BRA";2024;"cropland";1015.86989347096
"-42p25.-11p25.BRA";2024;"cropland";5118.27400067706
"-42p25.-11p75.BRA";2024;"cropland";3540.04056554164
"-42p25.-12p25.BRA";2024;"cropland";1813.89872818005
"-42p25.-12p75.BRA";2024;"cropland";1812.516379718
"-42p25.-13p25.BRA";2024;"cropland";6715.69040686689
"-42p25.-13p75.BRA";2024;"cropland";8572.31083870019
"-42p25.-14p25.BRA";2024;"cropland";5554.95490757786
"-42p25.-14p75.BRA";2024;"cropland";4972.06532222245
"-42p25.-15p25.BRA";2024;"cropland";5694.1584997303
"-42p25.-15p75.BRA";2024;"cropland";6572.86168524266
"-42p25.-16p25.BRA";2024;"cropland";2657.33834259227
"-42p25.-16p75.BRA";2024;"cropland";4080.05102500332
"-42p25.-17p25.BRA";2024;"cropland";4531.05118882487
"-42p25.-17p75.BRA";2024;"cropland";15755.6687677716
"-42p25.-18p25.BRA";2024;"cropland";5037.47722944361
"-42p25.-18p75.BRA";2024;"cropland";2120.55879545761
"-42p25.-19p25.BRA";2024;"cropland";4865.45063371905
"-42p25.-19p75.BRA";2024;"cropland";33918.5942782535
"-42p25.-20p25.BRA";2024;"cropland";83749.3343337409
"-42p25.-20p75.BRA";2024;"cropland";45683.8169573815
"-42p25.-21p25.BRA";2024;"cropland";3443.41495594325
"-42p25.-21p75.BRA";2024;"cropland";909.349320430113
"-42p25.-22p25.BRA";2024;"cropland";4436.00965014164
"-42p25.-22p75.BRA";2024;"cropland";9553.37162391888
"-42p25.-2p75.BRA";2024;"cropland";2515.19278743129
"-42p25.-3p25.BRA";2024;"cropland";12683.1658546282
"-42p25.-3p75.BRA";2024;"cropland";11296.0653491601
"-42p25.-4p25.BRA";2024;"cropland";10857.1149569287
"-42p25.-4p75.BRA";2024;"cropland";8477.51067177075
"-42p25.-5p25.BRA";2024;"cropland";6113.86704606463
"-42p25.-5p75.BRA";2024;"cropland";5690.21895558247
"-42p25.-6p25.BRA";2024;"cropland";13261.7037227254
"-42p25.-6p75.BRA";2024;"cropland";9740.6357706979
"-42p25.-7p25.BRA";2024;"cropland";5263.72029472556
"-42p25.-7p75.BRA";2024;"cropland";5568.42479961078
"-42p25.-8p25.BRA";2024;"cropland";3584.66719254546
"-42p25.-8p75.BRA";2024;"cropland";2327.39355663749
"-42p25.-9p25.BRA";2024;"cropland";2837.61686044383
"-42p25.-9p75.BRA";2024;"cropland";1511.78008379638
"-42p75.-10p25.BRA";2024;"cropland";1114.0775237239
"-42p75.-10p75.BRA";2024;"cropland";770.51053567325
"-42p75.-11p25.BRA";2024;"cropland";696.420524483773
"-42p75.-11p75.BRA";2024;"cropland";1434.17807527621
"-42p75.-12p25.BRA";2024;"cropland";1732.72927788357
"-42p75.-12p75.BRA";2024;"cropland";4274.90420622178
"-42p75.-13p25.BRA";2024;"cropland";7275.58339175535
"-42p75.-13p75.BRA";2024;"cropland";4156.65696171793
"-42p75.-14p25.BRA";2024;"cropland";9172.11341558087
"-42p75.-14p75.BRA";2024;"cropland";5703.92425913136
"-42p75.-15p25.BRA";2024;"cropland";6250.58456272313
"-42p75.-15p75.BRA";2024;"cropland";5768.41983541901
"-42p75.-16p25.BRA";2024;"cropland";2048.21005506533
"-42p75.-16p75.BRA";2024;"cropland";3244.60017270361
"-42p75.-17p25.BRA";2024;"cropland";3277.52586384087
"-42p75.-17p75.BRA";2024;"cropland";8371.48135999018
"-42p75.-18p25.BRA";2024;"cropland";4120.14972959232
"-42p75.-18p75.BRA";2024;"cropland";2314.61925627229
"-42p75.-19p25.BRA";2024;"cropland";2025.42152497548
"-42p75.-19p75.BRA";2024;"cropland";3327.8148168087
"-42p75.-20p25.BRA";2024;"cropland";19907.1085223551
"-42p75.-20p75.BRA";2024;"cropland";32187.3922621014
"-42p75.-21p25.BRA";2024;"cropland";5009.61959324203
"-42p75.-21p75.BRA";2024;"cropland";1115.93829403652
"-42p75.-22p25.BRA";2024;"cropland";4309.67867480211
"-42p75.-22p75.BRA";2024;"cropland";5055.40267887708
"-42p75.-2p75.BRA";2024;"cropland";2630.99450834659
"-42p75.-3p25.BRA";2024;"cropland";9358.96421015869
"-42p75.-3p75.BRA";2024;"cropland";30838.2907316846
"-42p75.-4p25.BRA";2024;"cropland";18285.731459829
"-42p75.-4p75.BRA";2024;"cropland";18554.8121580777
"-42p75.-5p25.BRA";2024;"cropland";9395.98768678743
"-42p75.-5p75.BRA";2024;"cropland";14274.5001483662
"-42p75.-6p25.BRA";2024;"cropland";18973.5495282432
"-42p75.-6p75.BRA";2024;"cropland";5605.34748169668
"-42p75.-7p25.BRA";2024;"cropland";3169.46232914714
"-42p75.-7p75.BRA";2024;"cropland";4842.1366211936
"-42p75.-8p25.BRA";2024;"cropland";2956.24455341825
"-42p75.-8p75.BRA";2024;"cropland";3873.46623720805
"-42p75.-9p25.BRA";2024;"cropland";10019.8583228043
"-42p75.-9p75.BRA";2024;"cropland";2916.88822076954
"-43p25.-10p25.BRA";2024;"cropland";951.550101347382
"-43p25.-10p75.BRA";2024;"cropland";632.551663558792
"-43p25.-11p25.BRA";2024;"cropland";670.557617196917
"-43p25.-11p75.BRA";2024;"cropland";2570.20358590498
"-43p25.-12p25.BRA";2024;"cropland";5798.07716190403
"-43p25.-12p75.BRA";2024;"cropland";5198.21075455043
"-43p25.-13p25.BRA";2024;"cropland";10503.6273880173
"-43p25.-13p75.BRA";2024;"cropland";6235.24691337663
"-43p25.-14p25.BRA";2024;"cropland";5180.70012911594
"-43p25.-14p75.BRA";2024;"cropland";2458.4088907878
"-43p25.-15p25.BRA";2024;"cropland";8766.56489897972
"-43p25.-15p75.BRA";2024;"cropland";6572.89965587135
"-43p25.-16p25.BRA";2024;"cropland";2605.32727340177
"-43p25.-16p75.BRA";2024;"cropland";2092.51475204727
"-43p25.-17p25.BRA";2024;"cropland";1680.78645188685
"-43p25.-17p75.BRA";2024;"cropland";2029.88340301886
"-43p25.-18p25.BRA";2024;"cropland";2972.07703969935
"-43p25.-18p75.BRA";2024;"cropland";1765.83364406895
"-43p25.-19p25.BRA";2024;"cropland";1782.06712428581
"-43p25.-19p75.BRA";2024;"cropland";1234.01610024623
"-43p25.-20p25.BRA";2024;"cropland";2607.86569894465
"-43p25.-20p75.BRA";2024;"cropland";14334.8183929959
"-43p25.-21p25.BRA";2024;"cropland";5996.12626531814
"-43p25.-21p75.BRA";2024;"cropland";1823.37873063642
"-43p25.-22p25.BRA";2024;"cropland";818.211141106976
