"x.y.iso";"t";"kcr";"value"
"-39p75.-14p25.BRA";1995;"cropland";73567.6694543623
"-39p75.-14p75.BRA";1995;"cropland";57708.0223606561
"-39p75.-15p25.BRA";1995;"cropland";35124.7546035462
"-39p75.-15p75.BRA";1995;"cropland";22223.5839429768
"-39p75.-16p25.BRA";1995;"cropland";7776.4108319136
"-39p75.-16p75.BRA";1995;"cropland";20533.605127424
"-39p75.-17p25.BRA";1995;"cropland";15813.6338133523
"-39p75.-17p75.BRA";1995;"cropland";9173.74357785705
"-39p75.-18p25.BRA";1995;"cropland";13704.5986852459
"-39p75.-18p75.BRA";1995;"cropland";13967.337326297
"-39p75.-19p25.BRA";1995;"cropland";37166.5892617653
"-39p75.-19p75.BRA";1995;"cropland";9348.15387910601
"-39p75.-2p75.BRA";1995;"cropland";10876.8457602475
"-39p75.-3p25.BRA";1995;"cropland";89552.0542153515
"-39p75.-3p75.BRA";1995;"cropland";47759.3710345319
"-39p75.-4p25.BRA";1995;"cropland";21831.6822679941
"-39p75.-4p75.BRA";1995;"cropland";40341.9689292589
"-39p75.-5p25.BRA";1995;"cropland";40854.5566817745
"-39p75.-5p75.BRA";1995;"cropland";32655.3129329834
"-39p75.-6p25.BRA";1995;"cropland";28951.1246381373
"-39p75.-6p75.BRA";1995;"cropland";24968.7632137671
"-39p75.-7p25.BRA";1995;"cropland";28938.5412905473
"-39p75.-7p75.BRA";1995;"cropland";27743.4342887776
"-39p75.-8p25.BRA";1995;"cropland";13758.6631019382
"-39p75.-8p75.BRA";1995;"cropland";6764.38722395401
"-39p75.-9p25.BRA";1995;"cropland";4641.8160229487
"-39p75.-9p75.BRA";1995;"cropland";3564.49583911482
"-40p25.-10p25.BRA";1995;"cropland";6581.47464204689
"-40p25.-10p75.BRA";1995;"cropland";23079.0329980386
"-40p25.-11p25.BRA";1995;"cropland";17088.4201311132
"-40p25.-11p75.BRA";1995;"cropland";10169.6679148098
"-40p25.-12p25.BRA";1995;"cropland";5864.23637114675
"-40p25.-12p75.BRA";1995;"cropland";3972.83621733297
"-40p25.-13p25.BRA";1995;"cropland";6556.75563991133
"-40p25.-13p75.BRA";1995;"cropland";13012.9430083847
"-40p25.-14p25.BRA";1995;"cropland";17782.843384119
"-40p25.-14p75.BRA";1995;"cropland";35269.5041751452
"-40p25.-15p25.BRA";1995;"cropland";8217.38501042979
"-40p25.-15p75.BRA";1995;"cropland";1629.34900995464
"-40p25.-16p25.BRA";1995;"cropland";3391.18920675514
"-40p25.-16p75.BRA";1995;"cropland";8993.53699454785
"-40p25.-17p25.BRA";1995;"cropland";5890.44507619288
"-40p25.-17p75.BRA";1995;"cropland";10346.9872356038
"-40p25.-18p25.BRA";1995;"cropland";33835.1703972769
"-40p25.-18p75.BRA";1995;"cropland";45241.0176454788
"-40p25.-19p25.BRA";1995;"cropland";52035.3606407429
"-40p25.-19p75.BRA";1995;"cropland";34629.2276414856
"-40p25.-20p25.BRA";1995;"cropland";7442.60786072446
"-40p25.-2p75.BRA";1995;"cropland";38941.1311591346
"-40p25.-3p25.BRA";1995;"cropland";73590.1455209273
"-40p25.-3p75.BRA";1995;"cropland";35546.5461828508
"-40p25.-4p25.BRA";1995;"cropland";25502.0855200667
"-40p25.-4p75.BRA";1995;"cropland";39759.0513260577
"-40p25.-5p25.BRA";1995;"cropland";24246.254915125
"-40p25.-5p75.BRA";1995;"cropland";19434.2076710977
"-40p25.-6p25.BRA";1995;"cropland";22253.5460653234
"-40p25.-6p75.BRA";1995;"cropland";26292.758617636
"-40p25.-7p25.BRA";1995;"cropland";35295.7026850481
"-40p25.-7p75.BRA";1995;"cropland";48942.1302809749
"-40p25.-8p25.BRA";1995;"cropland";38169.6880310662
"-40p25.-8p75.BRA";1995;"cropland";5838.63634673775
"-40p25.-9p25.BRA";1995;"cropland";13110.5716874608
"-40p25.-9p75.BRA";1995;"cropland";11598.9768214857
"-40p75.-10p25.BRA";1995;"cropland";8321.17588982629
"-40p75.-10p75.BRA";1995;"cropland";21254.557929113
"-40p75.-11p25.BRA";1995;"cropland";14738.5298224164
"-40p75.-11p75.BRA";1995;"cropland";12849.6334689345
"-40p75.-12p25.BRA";1995;"cropland";6855.73240505733
"-40p75.-12p75.BRA";1995;"cropland";5828.43282253055
"-40p75.-13p25.BRA";1995;"cropland";10562.5453710576
"-40p75.-13p75.BRA";1995;"cropland";7925.04881346507
"-40p75.-14p25.BRA";1995;"cropland";6191.65105798844
"-40p75.-14p75.BRA";1995;"cropland";24382.4930296219
"-40p75.-15p25.BRA";1995;"cropland";16153.4224445634
"-40p75.-15p75.BRA";1995;"cropland";7809.30865674166
"-40p75.-16p25.BRA";1995;"cropland";2073.96086323955
"-40p75.-16p75.BRA";1995;"cropland";4263.65499039969
"-40p75.-17p25.BRA";1995;"cropland";4214.95094320934
"-40p75.-17p75.BRA";1995;"cropland";3848.72584834819
"-40p75.-18p25.BRA";1995;"cropland";12301.5971967602
"-40p75.-18p75.BRA";1995;"cropland";71305.4915698853
"-40p75.-19p25.BRA";1995;"cropland";68617.2491308388
"-40p75.-19p75.BRA";1995;"cropland";64214.6962684658
"-40p75.-20p25.BRA";1995;"cropland";40001.9969154826
"-40p75.-20p75.BRA";1995;"cropland";43820.5325703849
"-40p75.-21p25.BRA";1995;"cropland";3723.17028280439
"-40p75.-2p75.BRA";1995;"cropland";8446.86909205278
"-40p75.-3p25.BRA";1995;"cropland";14985.6544680792
"-40p75.-3p75.BRA";1995;"cropland";41436.0414591076
"-40p75.-4p25.BRA";1995;"cropland";73776.1075967166
"-40p75.-4p75.BRA";1995;"cropland";63598.2953386775
"-40p75.-5p25.BRA";1995;"cropland";37000.2379120664
"-40p75.-5p75.BRA";1995;"cropland";43704.325525815
"-40p75.-6p25.BRA";1995;"cropland";29252.7455336878
"-40p75.-6p75.BRA";1995;"cropland";90321.7200666068
"-40p75.-7p25.BRA";1995;"cropland";48458.3096344324
"-40p75.-7p75.BRA";1995;"cropland";51939.0094156695
"-40p75.-8p25.BRA";1995;"cropland";4840.50612374601
"-40p75.-8p75.BRA";1995;"cropland";11402.1538404536
"-40p75.-9p25.BRA";1995;"cropland";8578.134490451
"-40p75.-9p75.BRA";1995;"cropland";8276.52654689794
"-41p25.-10p25.BRA";1995;"cropland";6532.33278928568
"-41p25.-10p75.BRA";1995;"cropland";28843.3062904428
"-41p25.-11p25.BRA";1995;"cropland";12503.1367784678
"-41p25.-11p75.BRA";1995;"cropland";28183.010282619
"-41p25.-12p25.BRA";1995;"cropland";15182.1967388807
"-41p25.-12p75.BRA";1995;"cropland";6111.92848010351
"-41p25.-13p25.BRA";1995;"cropland";10974.2110401562
"-41p25.-13p75.BRA";1995;"cropland";13777.3036019834
"-41p25.-14p25.BRA";1995;"cropland";8707.4107111956
"-41p25.-14p75.BRA";1995;"cropland";5062.1407557097
"-41p25.-15p25.BRA";1995;"cropland";9106.38252008717
"-41p25.-15p75.BRA";1995;"cropland";6605.47185578469
"-41p25.-16p25.BRA";1995;"cropland";3609.67902654645
"-41p25.-16p75.BRA";1995;"cropland";2374.314084934
"-41p25.-17p25.BRA";1995;"cropland";6692.2124899051
"-41p25.-17p75.BRA";1995;"cropland";7106.32953899698
"-41p25.-18p25.BRA";1995;"cropland";12208.6310845477
"-41p25.-18p75.BRA";1995;"cropland";38990.6834512769
"-41p25.-19p25.BRA";1995;"cropland";22926.4132276607
"-41p25.-19p75.BRA";1995;"cropland";38537.3352158957
"-41p25.-20p25.BRA";1995;"cropland";73558.6797246108
"-41p25.-20p75.BRA";1995;"cropland";52965.3557850795
"-41p25.-21p25.BRA";1995;"cropland";31830.4005814448
"-41p25.-21p75.BRA";1995;"cropland";76599.3526098618
"-41p25.-22p25.BRA";1995;"cropland";17537.631168949
"-41p25.-2p75.BRA";1995;"cropland";6458.2833655741
"-41p25.-3p25.BRA";1995;"cropland";25919.3573046374
"-41p25.-3p75.BRA";1995;"cropland";29853.3179562753
"-41p25.-4p25.BRA";1995;"cropland";39763.493790543
"-41p25.-4p75.BRA";1995;"cropland";26113.425521687
"-41p25.-5p25.BRA";1995;"cropland";15877.3594768086
"-41p25.-5p75.BRA";1995;"cropland";11225.469195038
"-41p25.-6p25.BRA";1995;"cropland";11831.5599658235
"-41p25.-6p75.BRA";1995;"cropland";31562.3516273154
"-41p25.-7p25.BRA";1995;"cropland";39973.0220572542
"-41p25.-7p75.BRA";1995;"cropland";23261.1420312188
"-41p25.-8p25.BRA";1995;"cropland";17988.269612366
"-41p25.-8p75.BRA";1995;"cropland";5543.87890939791
"-41p25.-9p25.BRA";1995;"cropland";2599.10735486737
"-41p25.-9p75.BRA";1995;"cropland";3134.40477030857
"-41p75.-10p25.BRA";1995;"cropland";2844.74273150044
"-41p75.-10p75.BRA";1995;"cropland";12343.8362863588
"-41p75.-11p25.BRA";1995;"cropland";52004.4595346317
"-41p75.-11p75.BRA";1995;"cropland";92516.2718167939
"-41p75.-12p25.BRA";1995;"cropland";7804.5901741525
"-41p75.-12p75.BRA";1995;"cropland";5463.35726997615
"-41p75.-13p25.BRA";1995;"cropland";10135.0221556505
"-41p75.-13p75.BRA";1995;"cropland";10703.5152455864
"-41p75.-14p25.BRA";1995;"cropland";13320.9005489158
"-41p75.-14p75.BRA";1995;"cropland";4784.83916336384
"-41p75.-15p25.BRA";1995;"cropland";4444.68208291389
"-41p75.-15p75.BRA";1995;"cropland";4320.91158100435
"-41p75.-16p25.BRA";1995;"cropland";8350.51218759102
"-41p75.-16p75.BRA";1995;"cropland";3384.01091933702
"-41p75.-17p25.BRA";1995;"cropland";16501.0238477529
"-41p75.-17p75.BRA";1995;"cropland";10518.3338983424
"-41p75.-18p25.BRA";1995;"cropland";6476.20380049799
"-41p75.-18p75.BRA";1995;"cropland";7501.05854074092
"-41p75.-19p25.BRA";1995;"cropland";27814.9193134901
"-41p75.-19p75.BRA";1995;"cropland";30572.6196553448
