x.y.iso;t;kcr;value
"-39p75.-7p25.BRA";2020;"soybean";0
"-39p75.-7p75.BRA";2020;"soybean";0
"-39p75.-8p25.BRA";2020;"soybean";0
"-39p75.-8p75.BRA";2020;"soybean";0
"-39p75.-9p25.BRA";2020;"soybean";0
"-39p75.-9p75.BRA";2020;"soybean";0
"-40p25.-10p25.BRA";2020;"soybean";0
"-40p25.-10p75.BRA";2020;"soybean";0
"-40p25.-11p25.BRA";2020;"soybean";0
"-40p25.-11p75.BRA";2020;"soybean";0
"-40p25.-12p25.BRA";2020;"soybean";0
"-40p25.-12p75.BRA";2020;"soybean";0
"-40p25.-13p25.BRA";2020;"soybean";0
"-40p25.-13p75.BRA";2020;"soybean";0
"-40p25.-14p25.BRA";2020;"soybean";0
"-40p25.-14p75.BRA";2020;"soybean";0
"-40p25.-15p25.BRA";2020;"soybean";0
"-40p25.-15p75.BRA";2020;"soybean";0
"-40p25.-16p25.BRA";2020;"soybean";0
"-40p25.-16p75.BRA";2020;"soybean";0
"-40p25.-17p25.BRA";2020;"soybean";0
"-40p25.-17p75.BRA";2020;"soybean";0
"-40p25.-18p25.BRA";2020;"soybean";0
"-40p25.-18p75.BRA";2020;"soybean";0
"-40p25.-19p25.BRA";2020;"soybean";0
"-40p25.-19p75.BRA";2020;"soybean";0
"-40p25.-20p25.BRA";2020;"soybean";0
"-40p25.-2p75.BRA";2020;"soybean";0
"-40p25.-3p25.BRA";2020;"soybean";0
"-40p25.-3p75.BRA";2020;"soybean";0
"-40p25.-4p25.BRA";2020;"soybean";0
"-40p25.-4p75.BRA";2020;"soybean";0
"-40p25.-5p25.BRA";2020;"soybean";0
"-40p25.-5p75.BRA";2020;"soybean";0
"-40p25.-6p25.BRA";2020;"soybean";0
"-40p25.-6p75.BRA";2020;"soybean";0
"-40p25.-7p25.BRA";2020;"soybean";0
"-40p25.-7p75.BRA";2020;"soybean";0
"-40p25.-8p25.BRA";2020;"soybean";0
"-40p25.-8p75.BRA";2020;"soybean";0
"-40p25.-9p25.BRA";2020;"soybean";0
"-40p25.-9p75.BRA";2020;"soybean";0
"-40p75.-10p25.BRA";2020;"soybean";0
"-40p75.-10p75.BRA";2020;"soybean";0
"-40p75.-11p25.BRA";2020;"soybean";0
"-40p75.-11p75.BRA";2020;"soybean";0
"-40p75.-12p25.BRA";2020;"soybean";0
"-40p75.-12p75.BRA";2020;"soybean";0
"-40p75.-13p25.BRA";2020;"soybean";0
"-40p75.-13p75.BRA";2020;"soybean";0
"-40p75.-14p25.BRA";2020;"soybean";0
"-40p75.-14p75.BRA";2020;"soybean";0
"-40p75.-15p25.BRA";2020;"soybean";0
"-40p75.-15p75.BRA";2020;"soybean";0
"-40p75.-16p25.BRA";2020;"soybean";0
"-40p75.-16p75.BRA";2020;"soybean";0
"-40p75.-17p25.BRA";2020;"soybean";0
"-40p75.-17p75.BRA";2020;"soybean";0
"-40p75.-18p25.BRA";2020;"soybean";0
"-40p75.-18p75.BRA";2020;"soybean";0
"-40p75.-19p25.BRA";2020;"soybean";0
"-40p75.-19p75.BRA";2020;"soybean";0
"-40p75.-20p25.BRA";2020;"soybean";0
"-40p75.-20p75.BRA";2020;"soybean";0
"-40p75.-21p25.BRA";2020;"soybean";0
"-40p75.-2p75.BRA";2020;"soybean";0
"-40p75.-3p25.BRA";2020;"soybean";0
"-40p75.-3p75.BRA";2020;"soybean";0
"-40p75.-4p25.BRA";2020;"soybean";0
"-40p75.-4p75.BRA";2020;"soybean";0
"-40p75.-5p25.BRA";2020;"soybean";0
"-40p75.-5p75.BRA";2020;"soybean";0
"-40p75.-6p25.BRA";2020;"soybean";0
"-40p75.-6p75.BRA";2020;"soybean";0
"-40p75.-7p25.BRA";2020;"soybean";0
"-40p75.-7p75.BRA";2020;"soybean";0
"-40p75.-8p25.BRA";2020;"soybean";0
"-40p75.-8p75.BRA";2020;"soybean";0
"-40p75.-9p25.BRA";2020;"soybean";0
"-40p75.-9p75.BRA";2020;"soybean";0
"-41p25.-10p25.BRA";2020;"soybean";0
"-41p25.-10p75.BRA";2020;"soybean";0
"-41p25.-11p25.BRA";2020;"soybean";0
"-41p25.-11p75.BRA";2020;"soybean";0
"-41p25.-12p25.BRA";2020;"soybean";0
"-41p25.-12p75.BRA";2020;"soybean";0
"-41p25.-13p25.BRA";2020;"soybean";0
"-41p25.-13p75.BRA";2020;"soybean";0
"-41p25.-14p25.BRA";2020;"soybean";0
"-41p25.-14p75.BRA";2020;"soybean";0
"-41p25.-15p25.BRA";2020;"soybean";0
"-41p25.-15p75.BRA";2020;"soybean";0
"-41p25.-16p25.BRA";2020;"soybean";0
"-41p25.-16p75.BRA";2020;"soybean";0
"-41p25.-17p25.BRA";2020;"soybean";0
"-41p25.-17p75.BRA";2020;"soybean";0
"-41p25.-18p25.BRA";2020;"soybean";0
"-41p25.-18p75.BRA";2020;"soybean";0
"-41p25.-19p25.BRA";2020;"soybean";0
"-41p25.-19p75.BRA";2020;"soybean";0
"-41p25.-20p25.BRA";2020;"soybean";0
"-41p25.-20p75.BRA";2020;"soybean";0
"-41p25.-21p25.BRA";2020;"soybean";0
"-41p25.-21p75.BRA";2020;"soybean";0
"-41p25.-22p25.BRA";2020;"soybean";0
"-41p25.-2p75.BRA";2020;"soybean";0
"-41p25.-3p25.BRA";2020;"soybean";0
"-41p25.-3p75.BRA";2020;"soybean";0.000160271407661043
"-41p25.-4p25.BRA";2020;"soybean";4.78865816388188e-06
"-41p25.-4p75.BRA";2020;"soybean";0
"-41p25.-5p25.BRA";2020;"soybean";0
"-41p25.-5p75.BRA";2020;"soybean";0
"-41p25.-6p25.BRA";2020;"soybean";0
"-41p25.-6p75.BRA";2020;"soybean";0
"-41p25.-7p25.BRA";2020;"soybean";0
"-41p25.-7p75.BRA";2020;"soybean";0
"-41p25.-8p25.BRA";2020;"soybean";0
"-41p25.-8p75.BRA";2020;"soybean";0
"-41p25.-9p25.BRA";2020;"soybean";0
"-41p25.-9p75.BRA";2020;"soybean";0
"-41p75.-10p25.BRA";2020;"soybean";0
"-41p75.-10p75.BRA";2020;"soybean";0
"-41p75.-11p25.BRA";2020;"soybean";0
"-41p75.-11p75.BRA";2020;"soybean";0
"-41p75.-12p25.BRA";2020;"soybean";0
"-41p75.-12p75.BRA";2020;"soybean";0
"-41p75.-13p25.BRA";2020;"soybean";0
"-41p75.-13p75.BRA";2020;"soybean";0
"-41p75.-14p25.BRA";2020;"soybean";0
"-41p75.-14p75.BRA";2020;"soybean";0
"-41p75.-15p25.BRA";2020;"soybean";0
"-41p75.-15p75.BRA";2020;"soybean";0
"-41p75.-16p25.BRA";2020;"soybean";0
"-41p75.-16p75.BRA";2020;"soybean";0
"-41p75.-17p25.BRA";2020;"soybean";0
"-41p75.-17p75.BRA";2020;"soybean";0
"-41p75.-18p25.BRA";2020;"soybean";0
"-41p75.-18p75.BRA";2020;"soybean";0
"-41p75.-19p25.BRA";2020;"soybean";0
"-41p75.-19p75.BRA";2020;"soybean";0
"-41p75.-20p25.BRA";2020;"soybean";0
"-41p75.-20p75.BRA";2020;"soybean";0
"-41p75.-21p25.BRA";2020;"soybean";0
"-41p75.-21p75.BRA";2020;"soybean";0
"-41p75.-22p25.BRA";2020;"soybean";0
"-41p75.-2p75.BRA";2020;"soybean";0
"-41p75.-3p25.BRA";2020;"soybean";1.59850468847071e-05
"-41p75.-3p75.BRA";2020;"soybean";0.000457350749636944
"-41p75.-4p25.BRA";2020;"soybean";9.55891845381305e-05
"-41p75.-4p75.BRA";2020;"soybean";0
"-41p75.-5p25.BRA";2020;"soybean";0
"-41p75.-5p75.BRA";2020;"soybean";0
"-41p75.-6p25.BRA";2020;"soybean";0
"-41p75.-6p75.BRA";2020;"soybean";0
"-41p75.-7p25.BRA";2020;"soybean";0
"-41p75.-7p75.BRA";2020;"soybean";0
"-41p75.-8p25.BRA";2020;"soybean";0
"-41p75.-8p75.BRA";2020;"soybean";0
"-41p75.-9p25.BRA";2020;"soybean";0
"-41p75.-9p75.BRA";2020;"soybean";0
"-42p25.-10p25.BRA";2020;"soybean";0
"-42p25.-10p75.BRA";2020;"soybean";0
"-42p25.-11p25.BRA";2020;"soybean";0
"-42p25.-11p75.BRA";2020;"soybean";0
"-42p25.-12p25.BRA";2020;"soybean";0
"-42p25.-12p75.BRA";2020;"soybean";0
"-42p25.-13p25.BRA";2020;"soybean";0
"-42p25.-13p75.BRA";2020;"soybean";0
"-42p25.-14p25.BRA";2020;"soybean";0
"-42p25.-14p75.BRA";2020;"soybean";0
"-42p25.-15p25.BRA";2020;"soybean";0
"-42p25.-15p75.BRA";2020;"soybean";0
"-42p25.-16p25.BRA";2020;"soybean";0
"-42p25.-16p75.BRA";2020;"soybean";0
"-42p25.-17p25.BRA";2020;"soybean";0
"-42p25.-17p75.BRA";2020;"soybean";0
"-42p25.-18p25.BRA";2020;"soybean";0
"-42p25.-18p75.BRA";2020;"soybean";0
"-42p25.-19p25.BRA";2020;"soybean";0
"-42p25.-19p75.BRA";2020;"soybean";0
"-42p25.-20p25.BRA";2020;"soybean";0
"-42p25.-20p75.BRA";2020;"soybean";0
"-42p25.-21p25.BRA";2020;"soybean";0
"-42p25.-21p75.BRA";2020;"soybean";0
"-42p25.-22p25.BRA";2020;"soybean";0
"-42p25.-22p75.BRA";2020;"soybean";0
"-42p25.-2p75.BRA";2020;"soybean";0
"-42p25.-3p25.BRA";2020;"soybean";0.0056601207837112
"-42p25.-3p75.BRA";2020;"soybean";0
"-42p25.-4p25.BRA";2020;"soybean";0.0018
"-42p25.-4p75.BRA";2020;"soybean";0
"-42p25.-5p25.BRA";2020;"soybean";0
"-42p25.-5p75.BRA";2020;"soybean";0
"-42p25.-6p25.BRA";2020;"soybean";0.00433793851632385
"-42p25.-6p75.BRA";2020;"soybean";0.00143789721010339
"-42p25.-7p25.BRA";2020;"soybean";0
"-42p25.-7p75.BRA";2020;"soybean";0
"-42p25.-8p25.BRA";2020;"soybean";0
"-42p25.-8p75.BRA";2020;"soybean";0
"-42p25.-9p25.BRA";2020;"soybean";0
"-42p25.-9p75.BRA";2020;"soybean";0
"-42p75.-10p25.BRA";2020;"soybean";0
"-42p75.-10p75.BRA";2020;"soybean";0
"-42p75.-11p25.BRA";2020;"soybean";0
"-42p75.-11p75.BRA";2020;"soybean";0
"-42p75.-12p25.BRA";2020;"soybean";0
"-42p75.-12p75.BRA";2020;"soybean";0
"-42p75.-13p25.BRA";2020;"soybean";0
"-42p75.-13p75.BRA";2020;"soybean";0
"-42p75.-14p25.BRA";2020;"soybean";0
"-42p75.-14p75.BRA";2020;"soybean";0
"-42p75.-15p25.BRA";2020;"soybean";0
"-42p75.-15p75.BRA";2020;"soybean";0
"-42p75.-16p25.BRA";2020;"soybean";0
"-42p75.-16p75.BRA";2020;"soybean";0
"-42p75.-17p25.BRA";2020;"soybean";0
"-42p75.-17p75.BRA";2020;"soybean";0
"-42p75.-18p25.BRA";2020;"soybean";0
"-42p75.-18p75.BRA";2020;"soybean";0
"-42p75.-19p25.BRA";2020;"soybean";0
"-42p75.-19p75.BRA";2020;"soybean";0
"-42p75.-20p25.BRA";2020;"soybean";0
"-42p75.-20p75.BRA";2020;"soybean";0
"-42p75.-21p25.BRA";2020;"soybean";0
"-42p75.-21p75.BRA";2020;"soybean";0
"-42p75.-22p25.BRA";2020;"soybean";0
"-42p75.-22p75.BRA";2020;"soybean";0
"-42p75.-2p75.BRA";2020;"soybean";0
"-42p75.-3p25.BRA";2020;"soybean";0.0054673462366464
"-42p75.-3p75.BRA";2020;"soybean";0.0238433995540664
"-42p75.-4p25.BRA";2020;"soybean";0.00130950556342242
"-42p75.-4p75.BRA";2020;"soybean";0.000427276960205812
"-42p75.-5p25.BRA";2020;"soybean";5.95509617162916e-06
"-42p75.-5p75.BRA";2020;"soybean";0.0020039019935027
"-42p75.-6p25.BRA";2020;"soybean";0.00535979536742201
"-42p75.-6p75.BRA";2020;"soybean";0.000139913176884452
"-42p75.-7p25.BRA";2020;"soybean";0
"-42p75.-7p75.BRA";2020;"soybean";0
"-42p75.-8p25.BRA";2020;"soybean";0
"-42p75.-8p75.BRA";2020;"soybean";0
"-42p75.-9p25.BRA";2020;"soybean";0
"-42p75.-9p75.BRA";2020;"soybean";0
"-43p25.-10p25.BRA";2020;"soybean";0
"-43p25.-10p75.BRA";2020;"soybean";0
"-43p25.-11p25.BRA";2020;"soybean";0
"-43p25.-11p75.BRA";2020;"soybean";2.35453890234968e-05
"-43p25.-12p25.BRA";2020;"soybean";8.16747162526414e-05
"-43p25.-12p75.BRA";2020;"soybean";0.000166453073865063
"-43p25.-13p25.BRA";2020;"soybean";0.000279750303793035
"-43p25.-13p75.BRA";2020;"soybean";0.000111412434542298
"-43p25.-14p25.BRA";2020;"soybean";1.62740839621956e-05
"-43p25.-14p75.BRA";2020;"soybean";1.0544079517809e-07
"-43p25.-15p25.BRA";2020;"soybean";0
"-43p25.-15p75.BRA";2020;"soybean";0
"-43p25.-16p25.BRA";2020;"soybean";0
"-43p25.-16p75.BRA";2020;"soybean";0
"-43p25.-17p25.BRA";2020;"soybean";0
"-43p25.-17p75.BRA";2020;"soybean";0
"-43p25.-18p25.BRA";2020;"soybean";0
"-43p25.-18p75.BRA";2020;"soybean";0
"-43p25.-19p25.BRA";2020;"soybean";0
"-43p25.-19p75.BRA";2020;"soybean";0
"-43p25.-20p25.BRA";2020;"soybean";0
"-43p25.-20p75.BRA";2020;"soybean";0
"-43p25.-21p25.BRA";2020;"soybean";0
"-43p25.-21p75.BRA";2020;"soybean";0
"-43p25.-22p25.BRA";2020;"soybean";0
"-43p25.-22p75.BRA";2020;"soybean";0
"-43p25.-23p25.BRA";2020;"soybean";0
"-43p25.-2p25.BRA";2020;"soybean";0
"-43p25.-2p75.BRA";2020;"soybean";5.03904630053916e-07
"-43p25.-3p25.BRA";2020;"soybean";0.00480121800556869
"-43p25.-3p75.BRA";2020;"soybean";0.0211079055000534
"-43p25.-4p25.BRA";2020;"soybean";0.00839099105934436
"-43p25.-4p75.BRA";2020;"soybean";0.00217243546904177
"-43p25.-5p25.BRA";2020;"soybean";0.00150720150353209
"-43p25.-5p75.BRA";2020;"soybean";0.00509888197101397
"-43p25.-6p25.BRA";2020;"soybean";0.00107880412887584
"-43p25.-6p75.BRA";2020;"soybean";0.000457343844694961
"-43p25.-7p25.BRA";2020;"soybean";0
"-43p25.-7p75.BRA";2020;"soybean";0
"-43p25.-8p25.BRA";2020;"soybean";0
"-43p25.-8p75.BRA";2020;"soybean";0
"-43p25.-9p25.BRA";2020;"soybean";0
"-43p25.-9p75.BRA";2020;"soybean";0
"-43p75.-10p25.BRA";2020;"soybean";0
"-43p75.-10p75.BRA";2020;"soybean";0
"-43p75.-11p25.BRA";2020;"soybean";3.29605390452234e-06
"-43p75.-11p75.BRA";2020;"soybean";1.47681071987427e-05
"-43p75.-12p25.BRA";2020;"soybean";0.000122709383195861
"-43p75.-12p75.BRA";2020;"soybean";0.000395622944612068
"-43p75.-13p25.BRA";2020;"soybean";0.00329685327700522
"-43p75.-13p75.BRA";2020;"soybean";0.00189853825408405
"-43p75.-14p25.BRA";2020;"soybean";0.000332838308453203
"-43p75.-14p75.BRA";2020;"soybean";0.000401127833603905
"-43p75.-15p25.BRA";2020;"soybean";0.000197886328381498
"-43p75.-15p75.BRA";2020;"soybean";1.164312272253e-07
"-43p75.-16p25.BRA";2020;"soybean";0
